sku,description,ean,mpn,brand,title,promo_price,promo_qty,promo_expiry,currency,url,crawl_time,current_price,promo_data,model,retailer_sku_code,upc,price
,,,,,Samsung Galaxy Tab S2 9.7 SM-T815C ,,,,,http://www.expansys.com.sg/samsung-galaxy-tab-s2-97-sm-t815-lte-32gb-black-280812/,,,,,,,
,,,,,Google Nexus 9 ,,,,,http://www.expansys.com.sg/google-nexus-9-unlocked-wi-fi-32gb-lunar-white-268549/,,,,,,,
,,,,,Google Nexus 9 ,,,,,http://www.expansys.com.sg/google-nexus-9-unlocked-wi-fi-16gb-lunar-white-268548/,,,,,,,
,,,,,Samsung Galaxy Tab S2 9.7 SM-T810 ,,,,,http://www.expansys.com.sg/samsung-galaxy-tab-s2-97-sm-t810-wifi-32gb-black-280809/,,,,,,,
,,,,,Apple iPad Air 2 A1566 ,,,,,http://www.expansys.com.sg/apple-ipad-air-2-a1566-wifi-64gb-silver-267509/,,,,,,,
,,,,,Samsung Galaxy Tab S2 8.0 SM-T710 ,,,,,http://www.expansys.com.sg/samsung-galaxy-tab-s2-80-sm-t710-wifi-32gb-gold-280805/,,,,,,,
,,,,,Samsung GALAXY Tab 4 7.0 SM-T231 ,,,,,http://www.expansys.com.sg/samsung-galaxy-tab-470-sm-t231-unlocked-3g-8gb-white-263939/,,,,,,,
,,,,,Samsung Galaxy Tab S2 8.0 SM-T715C ,,,,,http://www.expansys.com.sg/samsung-galaxy-tab-s2-80-sm-t715-lte-32gb-black-280806/,,,,,,,
,,,,,Google Nexus 9 ,,,,,http://www.expansys.com.sg/google-nexus-9-wi-fi-16gb-indigo-black-268546/,,,,,,,
,,,,,Google Nexus 9 ,,,,,http://www.expansys.com.sg/google-nexus-9-tablet-unlocked-lte-32gb-indigo-black-268547/,,,,,,,
,,,,,Apple iPad mini 4 ,,,,,http://www.expansys.com.sg/apple-ipad-mini-4-wifi-64gb-gold-282784/,,,,,,,
,,,,,Google Nexus 9 ,,,,,http://www.expansys.com.sg/google-nexus-9-unlocked-wi-fi-32gb-indigo-black-268544/,,,,,,,
,,,,,Sony SBH60 Stereo Bluetooth Headset ,,,,,http://www.expansys.com.sg/sony-stereo-bluetooth-headset-sbh60-black-265386/,,,,,,,
,,,,,Bose SoundLink Mini II Bluetooth Speaker ,,,,,http://www.expansys.com.sg/bose-soundlink-mini-ii-bluetooth-speaker-pearl-280633/,,,,,,,
,,,,,Plantronics Voyager Edge Bluetooth v4.0 Headset with NFC ,,,,,http://www.expansys.com.sg/plantronics-voyager-edge-bluetooth-v4-0-headset-with-nfc-glacial-white-262227/,,,,,,,
,,,,,TDK WR680 On-Ear Headphones ,,,,,http://www.expansys.com.sg/tdk-wr680-on-ear-headphones-white-276529/,,,,,,,
,,,,,Plantronics Voyager Edge Bluetooth v4.0 Headset with NFC ,,,,,http://www.expansys.com.sg/plantronics-voyager-edge-bluetooth-v4-0-headset-with-nfc-carbon-black-262225/,,,,,,,
,,,,,Sony SBH80 Stereo Bluetooth Headset ,,,,,http://www.expansys.com.sg/sony-sbh80-stereo-bluetooth-headset-black-257614/,,,,,,,
,,,,,Sony SBH20 Stereo Bluetooth Headset ,,,,,http://www.expansys.com.sg/sony-sbh20-stereo-bluetooth-headset-black-241560/,,,,,,,
,,,,,Jaybird BlueBuds X Bluetooth Earphones ,,,,,http://www.expansys.com.sg/jaybird-bluebuds-x-bluetooth-earphones-midnight-black-240305/,,,,,,,
,,,,,Bose SoundLink Mini II/Mini Travel Bag ,,,,,http://www.expansys.com.sg/bose-soundlink-mini-bluetooth-speaker-travel-bag-gray-251732/,,,,,,,
,,,,,Plantronics BackBeat PRO Wireless Headphones with Mic ,,,,,http://www.expansys.com.sg/plantronics-backbeat-pro-wireless-stereo-headset-black-279326/,,,,,,,
,,,,,Plantronics Voyager Legend Bluetooth Headset ,,,,,http://www.expansys.com.sg/plantronics-voyager-legend-237356/,,,,,,,
,,,,,Plantronics BackBeat GO 2 Wireless Earbuds + Charging Case ,,,,,http://www.expansys.com.sg/plantronics-backbeat-go-2-wireless-earbuds-charging-case-black-251947/,,,,,,,
,,,,,Bose SoundLink Color Bluetooth Speaker ,,,,,http://www.expansys.com.sg/bose-soundlink-color-bluetooth-speaker-black-270576/,,,,,,,
,,,,,Garmin Forerunner 10 GPS Watch ,,,,,http://www.expansys.com.sg/garmin-forerunner-10-gps-watch-pink-white-241665/,,,,,,,
,,,,,Motorola moto 360 Light Stainless Steel Case ,,,,,http://www.expansys.com.sg/motorola-moto-360-light-stainless-steel-case-with-grey-leather-band-265704/,,,,,,,
,,,,,Bose SoundLink Mini Bluetooth Speaker ,,,,,http://www.expansys.com.sg/bose-soundlink-mini-bluetooth-speaker-silver-251728/,,,,,,,
,,,,,Motorola moto 360 Dark Stainless Steel Case ,,,,,http://www.expansys.com.sg/motorola-moto-360-dark-stainless-steel-case-with-23mm-dark-metal-band-274530/,,,,,,,
,,,,,ASUS VivoWatch HC-A01 ,,,,,http://www.expansys.com.sg/asus-vivowatch-black-281207/,,,,,,,
,,,,,Withings Activité ,,,,,http://www.expansys.com.sg/withings-activite-silver-263145/,,,,,,,
,,,,,Withings Activité Pop Watch ,,,,,http://www.expansys.com.sg/withings-activite-pop-black-272894/,,,,,,,
,,,,,i.Tech VoiceClip 7100 Bluetooth Headset ,,,,,http://www.expansys.com.sg/i-tech-voiceclip-7100-black-274411/,,,,,,,
,,,,,Denon AH-W150 EXERCISE FREAK In-Ear Headphones ,,,,,http://www.expansys.com.sg/denon-ah-w150-exercise-freak-in-ear-headphones-wireless-fitness-headphones-yellow-254378/,,,,,,,
,,,,,Parrot Zik 2.0 Wireless Headphones ,,,,,http://www.expansys.com.sg/parrot-zik-20-wireless-headphones-black-266838/,,,,,,,
,,,,,Parrot Zik 2.0 Wireless Headphones ,,,,,http://www.expansys.com.sg/parrot-zik-20-wireless-headphones-yellow-270592/,,,,,,,
,,,,,Marshall MINOR Headphones with Microphone ,,,,,http://www.expansys.com.sg/marshall-minor-headphones-with-microphone-white-234078/,,,,,,,
,,,,,Marshall MINOR Headphones with Microphone ,,,,,http://www.expansys.com.sg/marshall-minor-headphones-with-microphone-black-234076/,,,,,,,
,,,,,Plantronics BackBeat Fit Wireless Headphones + Mic ,,,,,http://www.expansys.com.sg/plantronics-backbeat-fit-wireless-headphones-mic-blue-262568/,,,,,,,
,,,,,Motorola Moto Hint ,,,,,http://www.expansys.com.sg/motorola-moto-hint-black-267661/,,,,,,,
,,,,,Sony Stereo Bluetooth Headset SBH70 ,,,,,http://www.expansys.com.sg/sony-stereo-bluetooth-headset-sbh70-white-275370/,,,,,,,
,,,,,Philips SHB4000WT Bluetooth Stereo Headset ,,,,,http://www.expansys.com.sg/philips-shb4000wt-bluetooth-stereo-headset-on-ear-white-254488/,,,,,,,
,,,,,TDK Trek Max A34 Wireless Weatherproof Speaker ,,,,,http://www.expansys.com.sg/tdk-trek-a34-wireless-weatherproof-speaker-black-258307/,,,,,,,
,,,,,Monster 24K Over-Ear Headphones ,,,,,http://www.expansys.com.sg/monster-24k-over-ear-headphones-rose-gold-283774/,,,,,,,
,,,,,MyKronoz ZeCircle ,,,,,http://www.expansys.com.sg/mykronoz-zecircle-blue-275874/,,,,,,,
,,,,,Plantronics BackBeat GO 2 Wireless Earbuds + Charging Case ,,,,,http://www.expansys.com.sg/plantronics-backbeat-go-2-wireless-earbuds-charging-case-white-251948/,,,,,,,
,,,,,Omate Racer Limited Edition ,,,,,http://www.expansys.com.sg/omate-racer-limited-edition-black-silicon-band-ios-android-280051/,,,,,,,
,,,,,Marshall MAJOR II Headphones with Microphone ,,,,,http://www.expansys.com.sg/marshall-major-headphones-with-microphone-black-234075/,,,,,,,
,,,,,Martian Victory Watches ,,,,,http://www.expansys.com.sg/martian-victory-watches-black-silver-black-258620/,,,,,,,
,,,,,Martian G2G Watch ,,,,,http://www.expansys.com.sg/martian-g2g-watches-white-258628/,,,,,,,
,,,,,Fitbit Surge ,,,,,http://www.expansys.com.sg/fitbit-surge-black-large-268464/,,,,,,,
,,,,,Plantronics Explorer 500 Bluetooth Headset ,,,,,http://www.expansys.com.sg/plantronics-explorer-500-bluetooth-headset-gray-strata-279324/,,,,,,,
,,,,,TDK Trek Max A34 Wireless Weatherproof Speaker ,,,,,http://www.expansys.com.sg/tdk-trek-a34-wireless-weatherproof-speaker-red-258309/,,,,,,,
,,,,,Plantronics Explorer 500 Bluetooth Headset ,,,,,http://www.expansys.com.sg/plantronics-explorer-500-bluetooth-headset-white-279325/,,,,,,,
,,,,,Philips SHP9500/00 HiFi Headphones,,,,,http://www.expansys.com.sg/philips-shp9500-00-hifi-headphones-254470/,,,,,,,
,,,,,TDK Clef-P2 MEGA BASS Tuning In-Ear Headphone ,,,,,http://www.expansys.com.sg/tdk-th-pmec300bl-clef-p2-mega-bass-in-ear-headphone-blue-272973/,,,,,,,
,,,,,MiPOW VoxTube 700 Bluetooth Mono headset USB Type ,,,,,http://www.expansys.com.sg/mipow-btv700-vox-tub-mono-bt-headset-usb-type-black-262737/,,,,,,,
,,,,,TDK Trek Max A34 Wireless Weatherproof Speaker ,,,,,http://www.expansys.com.sg/tdk-trek-a34-wireless-weatherproof-speaker-white-258308/,,,,,,,
,,,,,Jaybird Jaybird Spare AC Power Adapter ,,,,,http://www.expansys.com.sg/jaybird-spare-ac-power-adapter-for-sportsband-and-bluebuds-eu-226250/,,,,,,,
,,,,,Sony SBH60 Stereo Bluetooth Headset ,,,,,http://www.expansys.com.sg/sony-stereo-bluetooth-headset-sbh60-white-265387/,,,,,,,
,,,,,TDK WR700 Wireless On-Ear Headphones,,,,,http://www.expansys.com.sg/tdk-lor-wr700-wireless-on-ear-headphones-222801/,,,,,,,
,,,,,TDK WR680 On-Ear Headphones ,,,,,http://www.expansys.com.sg/tdk-wr680-on-ear-headphones-black-276528/,,,,,,,
,,,,,Denon AH-D320 URBAN RAVER On-Ear Headphones ,,,,,http://www.expansys.com.sg/denon-ah-d320-urban-raver-on-ear-headphones-blue-254389/,,,,,,,
,,,,,Bose SoundLink Mini II/Mini Soft Cover ,,,,,http://www.expansys.com.sg/bose-soundlink-mini-bluetooth-speaker-soft-cover-red-263662/,,,,,,,
,,,,,Bose SoundLink Mini II/Mini Soft Cover ,,,,,http://www.expansys.com.sg/bose-soundlink-mini-bluetooth-speaker-soft-cover-green-251730/,,,,,,,
,,,,,X-Doria Defense Edge for Apple Watch 38 mm ,,,,,http://www.expansys.com.sg/x-doria-defense-edge-for-apple-watch-38-mm-space-grey-278909/,,,,,,,
,,,,,The Core Apple Watch Leather Band 42mm ,,,,,http://www.expansys.com.sg/the-core-apple-watch-leather-band-42mm-crocodile-black-278548/,,,,,,,
,,,,,X-Doria Lux Band for Apple Watch 38 mm ,,,,,http://www.expansys.com.sg/x-doria-lux-band-for-apple-watch-38-mm-black-leather-278898/,,,,,,,
,,,,,hoomia Magic Pencil Headset ,,,,,http://www.expansys.com.sg/hoomia-magic-pencil-headset-blue-smartphones-tablets-242177/,,,,,,,
,,,,,Parrot USB Cable for ZIK headphones ,,,,,http://www.expansys.com.sg/parrot-usb-cable-for-zik-headphones-for-rose-gold-and-yellow-gold-headphones-257539/,,,,,,,
,,,,,EOps Noisezero iX In-Ear Headphones ,,,,,http://www.expansys.com.sg/eops-noisezero-ix-in-ear-headphones-grey-smartphone-254616/,,,,,,,
,,,,,EOps Noisezero iX In-Ear Headphones ,,,,,http://www.expansys.com.sg/eops-noisezero-ix-in-ear-headphones-magenta-smartphone-254615/,,,,,,,
,,,,,Innodoo PAICK Smart Watch ,,,,,http://www.expansys.com.sg/innodoo-paick-smart-watch-white-279905/,,,,,,,
,,,,,Marley Redemption Song In-Ear Earphones ,,,,,http://www.expansys.com.sg/marley-redemption-song-ie-earphones-3-button-microphone-midnight-254430/,,,,,,,
,,,,,Marley Positive Vibration Headphones ,,,,,http://www.expansys.com.sg/marley-positive-vibration-headphones-3-button-mircophone-sun-254437/,,,,,,,
,,,,,Marley Conqueror In-Ear Earphones ,,,,,http://www.expansys.com.sg/marley-conqueror-earphones-3-button-mircophone-smoke-254433/,,,,,,,
,,,,,Denon AH-C260 In-Ear Headphones ,,,,,http://www.expansys.com.sg/denon-ah-c260-in-ear-headphones-black-254364/,,,,,,,
,,,,,Denon AH-C100 URBAN RAVER In-Ear Headphones ,,,,,http://www.expansys.com.sg/denon-ah-c100-urban-raver-in-ear-headphones-blue-254387/,,,,,,,
,,,,,Denon AH-C100 URBAN RAVER In-Ear Headphones ,,,,,http://www.expansys.com.sg/denon-ah-c100-urban-raver-in-ear-headphones-red-254388/,,,,,,,
,,,,,IN2UIT BoomPack Bluetooth Speaker w/o Keyboard ,,,,,http://www.expansys.com.sg/in2uit-boompack-bluetooth-speaker-w-o-keyboard-for-ipad-pure-white-248995/,,,,,,,
,,,,,hoomia Magic Pencil Headset ,,,,,http://www.expansys.com.sg/hoomia-magic-pencil-headset-orange-smartphones-tablets-242176/,,,,,,,
,,,,,Monster N-Lite In-Ear Headphones ,,,,,http://www.expansys.com.sg/monster-n-lite-in-ear-headphones-black-283219/,,,,,,,
,,,,,Motorola Wireless Charging Dock for Motorola Moto 360 ,,,,,http://www.expansys.com.sg/motorola-wireless-charging-dock-for-motorola-moto-360-uk-black-274541/,,,,,,,
,,,,,TDK A08 Trek Mini Weathrized Bluetooth Mono Speaker ,,,,,http://www.expansys.com.sg/tdk-a08-trek-mini-weathrized-bluetooth-mono-speaker-black-281262/,,,,,,,
,,,,,Sony SmartBand Wrist Strap SWR110 ,,,,,http://www.expansys.com.sg/sony-smartband-wrist-strap-swr110-small-purple-yellow-pink-280309/,,,,,,,
,,,,,EZIO Kestrel Bluetooth Smart Watch ,,,,,http://www.expansys.com.sg/ezio-kestrel-bluetooth-smart-watch-for-ladies-black-259995/,,,,,,,
,,,,,TDK Trek A12 Micro Wireless Weatherproof Mono Speaker ,,,,,http://www.expansys.com.sg/tdk-trek-a12-micro-wireless-weatherproof-mono-speaker-red-258305/,,,,,,,
,,,,,EZIO Kite Bluetooth Smart Watch ,,,,,http://www.expansys.com.sg/ezio-kite-bluetooth-smart-watch-for-gents-steel-259989/,,,,,,,
,,,,,Garmin Vívofit ,,,,,http://www.expansys.com.sg/garmin-vivofit-blue-259753/,,,,,,,
,,,,,EZIO Kestrel Bluetooth Smart Watch ,,,,,http://www.expansys.com.sg/ezio-kestrel-bluetooth-smart-watch-for-ladies-cherry-259996/,,,,,,,
,,,,,Denon AH-D510 Over-Ear Headphones,,,,,http://www.expansys.com.sg/denon-ah-d510-over-ear-headphones-254375/,,,,,,,
,,,,,Denon AH-C710 High Quality In-Ear Stereo Headphones ,,,,,http://www.expansys.com.sg/denon-ah-c710-high-quality-in-ear-stereo-headphones-white-254372/,,,,,,,
,,,,,hoomia Magic Pencil Headset ,,,,,http://www.expansys.com.sg/hoomia-magic-pencil-headset-grey-smartphones-tablets-242178/,,,,,,,
,,,,,Denon AH-D310 Over-Ear Headphones,,,,,http://www.expansys.com.sg/denon-ah-d310-over-ear-headphones-254374/,,,,,,,
,,,,,carbon audio Zooka Portable Bluetooth Speaker w/Microphone ,,,,,http://www.expansys.com.sg/carbon-audio-zooka-portable-bluetooth-speaker-w-microphone-black-smartphones-tablets-pc-mac-241708/,,,,,,,
,,,,,hoomia Magic Pencil Headset ,,,,,http://www.expansys.com.sg/hoomia-magic-pencil-headset-black-smartphones-tablets-242173/,,,,,,,
,,,,,hoomia U2 Ace Headset ,,,,,http://www.expansys.com.sg/hoomia-u2-ace-headset-black-241192/,,,,,,,
,,,,,EZIO Osprey Bluetooth Smart Watch ,,,,,http://www.expansys.com.sg/ezio-osprey-bluetooth-smart-watch-for-gents-red-259987/,,,,,,,
,,,,,EZIO Osprey Bluetooth Smart Watch ,,,,,http://www.expansys.com.sg/ezio-osprey-bluetooth-smart-watch-for-gents-green-259986/,,,,,,,
,,,,,EZIO Osprey Bluetooth Smart Watch ,,,,,http://www.expansys.com.sg/ezio-osprey-bluetooth-smart-watch-for-gents-blue-259985/,,,,,,,
,,,,,MyKronoz ZeCircle ,,,,,http://www.expansys.com.sg/mykronoz-zecircle-black-275871/,,,,,,,
,,,,,Martian Victory Watches ,,,,,http://www.expansys.com.sg/martian-victory-watches-tan-silver-tan-258622/,,,,,,,
,,,,,Bryton Cardio 40 GPS Sports Watch ,,,,,http://www.expansys.com.sg/bryton-cardio-40-gps-sports-watch-256312/,,,,,,,
,,,,,Garmin Vívofit ,,,,,http://www.expansys.com.sg/garmin-vivofit-teal-259752/,,,,,,,
,,,,,AT Screen Guard for Sony SmartWatch 2 ,,,,,http://www.expansys.com.sg/at-screen-guard-for-smartwatch-2-anti-fingerprint-crystal-clear-255103/,,,,,,,
,,,,,Omate Racer Limited Edition ,,,,,http://www.expansys.com.sg/omate-racer-limited-edition-white-silicon-band-280049/,,,,,,,
,,,,,X-Doria Defense Edge for Apple Watch 38 mm ,,,,,http://www.expansys.com.sg/x-doria-defense-edge-for-apple-watch-38-mm-gold-278911/,,,,,,,
,,,,,Philips Fidelio M1 Headphones ,,,,,http://www.expansys.com.sg/philips-fidelio-m1-headphones-black-orange-smartphone-254502/,,,,,,,
,,,,,EOps Noisezero O2+ On-Ear Headphones ,,,,,http://www.expansys.com.sg/eops-noisezero-o2-on-ear-headphones-wang-chau-industry-special-smartphone-254604/,,,,,,,
,,,,,EOps Noisezero O2+ On-Ear Headphones ,,,,,http://www.expansys.com.sg/eops-noisezero-o2-on-ear-headphones-black-blue-smartphone-254600/,,,,,,,
,,,,,Philips AECS7000E Bluetooth Wireless Portable Speaker,,,,,http://www.expansys.com.sg/philips-aecs7000e-bluetooth-wireless-portable-speaker-254486/,,,,,,,
,,,,,Omate Racer Limited Edition ,,,,,http://www.expansys.com.sg/omate-racer-limited-edition-camo-silicon-band-280048/,,,,,,,
,,,,,Philips SHL3300/00 Headband headphones ,,,,,http://www.expansys.com.sg/philips-shl3300-00-headband-headphones-dj-monitor-style-254475/,,,,,,,
,,,,,Philips SHC2000 Wireless HiFi Headphones ,,,,,http://www.expansys.com.sg/philips-shc2000-wireless-hifi-headphones-for-tv-254468/,,,,,,,
,,,,,Omate Racer Limited Edition ,,,,,http://www.expansys.com.sg/omate-racer-limited-edition-red-silicon-band-280050/,,,,,,,
,,,,,X-Doria Lux Band for Apple Watch 38 mm ,,,,,http://www.expansys.com.sg/x-doria-lux-band-for-apple-watch-38-mm-white-croc-278901/,,,,,,,
,,,,,COGITO FIT ,,,,,http://www.expansys.com.sg/cogito-fit-red-marsala-280618/,,,,,,,
,,,,,Philips SHL5500 Headband headphones,,,,,http://www.expansys.com.sg/philips-shl5500-headband-headphones-254478/,,,,,,,
,,,,,X-Doria Lux Band for Apple Watch 38 mm ,,,,,http://www.expansys.com.sg/x-doria-lux-band-for-apple-watch-38-mm-brown-leather-278900/,,,,,,,
,,,,,X-Doria Lux Band for Apple Watch 42 mm ,,,,,http://www.expansys.com.sg/x-doria-lux-band-for-apple-watch-42-mm-brown-leather-278896/,,,,,,,
,,,,,EOps Noisezero iXi In-Ear Headphones ,,,,,http://www.expansys.com.sg/eops-noisezero-ixi-in-ear-headphones-red-smartphone-254605/,,,,,,,
,,,,,Jabra ROX Wireless ,,,,,http://www.expansys.com.sg/jabra-rox-wireless-black-260041/,,,,,,,
,,,,,Denon AH-C120MA Music Maniac In-Ear Headphones ,,,,,http://www.expansys.com.sg/denon-ah-c120ma-music-maniac-in-ear-headphones-black-262475/,,,,,,,
,,,,,COGITO FIT ,,,,,http://www.expansys.com.sg/cogito-fit-blue-navy-280608/,,,,,,,
,,,,,TDK ST170 Over-Ear Headphones with Smartphone Control ,,,,,http://www.expansys.com.sg/tdk-st170-over-ear-headphones-with-smartphone-control-for-ios-android-white-258263/,,,,,,,
,,,,,X-Doria Lux Band for Apple Watch 42 mm ,,,,,http://www.expansys.com.sg/x-doria-lux-band-for-apple-watch-42-mm-black-leather-278895/,,,,,,,
,,,,,Sony Digital Noise Cancelling Headset MDR-NC31EM ,,,,,http://www.expansys.com.sg/sony-digital-noise-cancelling-headset-white-eu-257623/,,,,,,,
,,,,,TDK ST170 Over-Ear Headphones with Smartphone Control ,,,,,http://www.expansys.com.sg/tdk-st170-over-ear-headphones-with-smartphone-control-for-ios-android-black-258262/,,,,,,,
,,,,,Plantronics BackBeat Fit Wireless Headphones + Mic ,,,,,http://www.expansys.com.sg/plantronics-backbeat-fit-wireless-headphones-mic-green-262567/,,,,,,,
,,,,,Denon AH-D320 URBAN RAVER On-Ear Headphones ,,,,,http://www.expansys.com.sg/denon-ah-d320-urban-raver-on-ear-headphones-red-256015/,,,,,,,
,,,,,EOps Noisezero iX In-Ear Headphones ,,,,,http://www.expansys.com.sg/eops-noisezero-ix-in-ear-headphones-green-brown-smartphone-254614/,,,,,,,
,,,,,COGITO FIT ,,,,,http://www.expansys.com.sg/cogito-fit-black-chic-280606/,,,,,,,
,,,,,Poetic Turtle Skin for Apple Watch 42mm ,,,,,http://www.expansys.com.sg/poetic-turtle-skin-for-apple-watch-42mm-black-280447/,,,,,,,
,,,,,EOps Noisezero iX In-Ear Headphones ,,,,,http://www.expansys.com.sg/eops-noisezero-ix-in-ear-headphones-blue-smartphone-254613/,,,,,,,
,,,,,Poetic Turtle Skin for Apple Watch 38mm ,,,,,http://www.expansys.com.sg/poetic-turtle-skin-for-apple-watch-38mm-black-280374/,,,,,,,
,,,,,EOps Noisezero Sport+ In-Ear Headphones ,,,,,http://www.expansys.com.sg/eops-noisezero-sport-in-ear-headphones-red-smartphone-254609/,,,,,,,
,,,,,COGITO FIT ,,,,,http://www.expansys.com.sg/cogito-fit-black-steel-280607/,,,,,,,
,,,,,EOps Noisezero X2+ In-Ear Headphones ,,,,,http://www.expansys.com.sg/eops-noisezero-x2-in-ear-headphones-blue-magenta-for-iphone-ipad-254610/,,,,,,,
,,,,,TDK WR780 On-Ear Bluetooth Headphones ,,,,,http://www.expansys.com.sg/tdk-wr780-on-ear-bluetooth-headphones-champagne-gold-263119/,,,,,,,
,,,,,COGITO FIT ,,,,,http://www.expansys.com.sg/cogito-fit-white-snow-280619/,,,,,,,
,,,,,EOps Noisezero X2+ In-Ear Headphones ,,,,,http://www.expansys.com.sg/eops-noisezero-x2-in-ear-headphones-pink-white-smartphone-254612/,,,,,,,
,,,,,TDK A25 Trek Plus Weathrized Bluetooth Speaker ,,,,,http://www.expansys.com.sg/tdk-a25-trek-plus-weathrized-bluetooth-speaker-black-281260/,,,,,,,
,,,,,TDK SP500 Smartphone Active In-Ear Headphones ,,,,,http://www.expansys.com.sg/tdk-sp500-smartphone-active-in-ear-headphones-black-276525/,,,,,,,
,,,,,JBL Synchros Reflect BT Bluetooth Sport Headphones ,,,,,http://www.expansys.com.sg/jbl-synchros-reflect-bt-bluetooth-sport-headphones-red-279402/,,,,,,,
,,,,,Plantronics BackBeat Fit Wireless Headphones + Mic ,,,,,http://www.expansys.com.sg/plantronics-backbeat-fit-wireless-headphones-mic-red-279259/,,,,,,,
,,,,,TDK CLEF-X MEGA BASS In-Ear Headphone w/Comply Foams ,,,,,http://www.expansys.com.sg/tdk-clef-x-mega-bass-in-ear-headphone-w-comply-forams-gold-275996/,,,,,,,
,,,,,TDK CLEF-X MEGA BASS In-Ear Headphone w/Comply Foams ,,,,,http://www.expansys.com.sg/tdk-clef-x-mega-bass-in-ear-headphone-w-comply-forams-red-275994/,,,,,,,
,,,,,TDK IP100 In-Ear Headphone ,,,,,http://www.expansys.com.sg/tdk-ip100-in-ear-headphone-for-ios-android-272986/,,,,,,,
,,,,,TDK CLEF-X MEGA BASS In-Ear Headphone w/Comply Forams ,,,,,http://www.expansys.com.sg/tdk-clef-x-mega-bass-in-ear-headphone-w-comply-forams-black-275993/,,,,,,,
,,,,,i.Tech MusicClip 8100 Bluetooth Headset ,,,,,http://www.expansys.com.sg/i-tech-musicclip-8100-black-red-274436/,,,,,,,
,,,,,i.Tech Musicband 811 Bluetooth Headset ,,,,,http://www.expansys.com.sg/i-tech-musicband-811-black-silver-274414/,,,,,,,
,,,,,Sony Stereo Bluetooth Headset SBH70 ,,,,,http://www.expansys.com.sg/sony-stereo-bluetooth-headset-sbh70-black-275353/,,,,,,,
,,,,,TDK Clef-P2 MEGA BASS Tuning In-Ear Headphone ,,,,,http://www.expansys.com.sg/tdk-th-pmec300rd-clef-p2-mega-bass-in-ear-headphone-red-272974/,,,,,,,
,,,,,MyKronoz ZeClock ,,,,,http://www.expansys.com.sg/mykronoz-zeclock-white-278713/,,,,,,,
,,,,,EOps Noisezero iXi In-Ear Headphones ,,,,,http://www.expansys.com.sg/eops-noisezero-ixi-in-ear-headphones-wang-chau-industry-special-smartphone-254607/,,,,,,,
,,,,,TDK ST260s On-Ear Headphones w/Mic & Track Control ,,,,,http://www.expansys.com.sg/tdk-st260s-on-ear-headphones-w-mic-track-control-red-263126/,,,,,,,
,,,,,Parrot Zik 2.0 Wireless Headphones ,,,,,http://www.expansys.com.sg/parrot-zik-20-wireless-headphones-white-270591/,,,,,,,
,,,,,Burg 16A Tokyo A Smart Watch Phone ,,,,,http://www.expansys.com.sg/burg-16a-tokyo-a-smart-watch-phone-leather-brown-264131/,,,,,,,
,,,,,EOps Noisezero Sport+ In-Ear Headphones ,,,,,http://www.expansys.com.sg/eops-noisezero-sport-in-ear-headphones-black-smartphone-254608/,,,,,,,
,,,,,MyKronoz ZeCircle ,,,,,http://www.expansys.com.sg/mykronoz-zecircle-red-275873/,,,,,,,
,,,,,hoomia U2 Ace Headset ,,,,,http://www.expansys.com.sg/hoomia-u2-headset-yellow-238816/,,,,,,,
,,,,,Nokia Purity HD Stereo Headset by Monster ,,,,,http://www.expansys.com.sg/nokia-purity-hd-stereo-headset-by-monster-fuchsia-225032/,,,,,,,
,,,,,Plantronics BackBeat Sense Wireless Headphones with Mic ,,,,,http://www.expansys.com.sg/plantronics-backbeat-sense-wireless-headphones-with-mic-black-espresso-285314/,,,,,,,
,,,,,i.Tech PowerBrick Portable Wireless Speaker w/Qi Charging ,,,,,http://www.expansys.com.sg/i-tech-powerbrick-portable-wireless-speaker-w-qi-charging-brown-285090/,,,,,,,
,,,,,Monster SuperStar BackFloat Waterproof Bluetooth Speaker ,,,,,http://www.expansys.com.sg/monster-superstar-backfloat-waterproof-bluetooth-speaker-24k-gold-283782/,,,,,,,
,,,,,Nokia Purity HD Stereo Headset by Monster ,,,,,http://www.expansys.com.sg/nokia-purity-hd-stereo-headset-by-monster-blue-225030/,,,,,,,
,,,,,Monster x adidas Originals Over-Ear Headphones ,,,,,http://www.expansys.com.sg/monster-adidas-originals-over-ear-headphones-blue-283779/,,,,,,,
,,,,,Monster x adidas Performance Response Earbud Headphones ,,,,,http://www.expansys.com.sg/monster-x-adidas-performance-response-earbud-headphones-grey-283252/,,,,,,,
,,,,,Monster x adidas Originals Over-Ear Headphones ,,,,,http://www.expansys.com.sg/monster-adidas-originals-over-ear-headphones-white-283778/,,,,,,,
,,,,,Monster iSport Bluetooth Wireless In-Ear Sport Headphones ,,,,,http://www.expansys.com.sg/monster-isport-bluetooth-wireless-in-ear-sport-headphones-blue-283233/,,,,,,,
,,,,,Monster x adidas Sport Supernova In-Ear Headphones ,,,,,http://www.expansys.com.sg/monster-adidas-sport-supernova-in-ear-headphones-white-black-283248/,,,,,,,
,,,,,Monster SuperStar BackFloat Waterproof Bluetooth Speaker ,,,,,http://www.expansys.com.sg/monster-superstar-backfloat-waterproof-bluetooth-speaker-neon-green-283242/,,,,,,,
,,,,,TDK A08 Trek Mini Weathrized Bluetooth Mono Speaker ,,,,,http://www.expansys.com.sg/tdk-a08-trek-mini-weathrized-bluetooth-mono-speaker-pink-281264/,,,,,,,
